cusip,tm,permno,ticker,price,ret
"87254010",2008m10,40539,"TJX",26.76000023,-.123197906
"89102710",2008m10,62308,"TMK",41.77000046,-.299163848
"90297330",2008m10,66157,"USB",29.80999947,-.172404245
"90329340",2008m10,79244,"USG",14.81999969,-.421093762
"91131210",2008m10,87447,"UPS",52.77999878,-.160756886
"91324P10",2008m10,92655,"UNH",23.72999954,-.065380067
"92553P10",2008m10,91066,"VIA",21.45000076,-.137168139
"92553P20",2008m10,91063,"VIA",20.21999931,-.185990363
"93114210",2008m10,55976,"WMT",55.81000137,-.068124861
"93142210",2008m10,19502,"WAG",25.45999908,-.177648589
"94973V10",2008m10,89179,"WLP",38.86999893,-.168911725
"94974610",2008m10,38703,"WFC",34.04999924,-.092725813
"95081710",2008m10,38906,"WSC",329.9899902,-.075658292
"95980210",2008m10,91461,"WU",15.26000023,-.381434947
"96990410",2008m10,83011,"WSM",8.279999733,-.480840564
"97717W83",2008m10,91340,"DFJ",34.20999908,-.1018169
"G2552X10",2008m10,92156,"COV",44.29000092,-.173177034
"G9143X20",2008m10,45356,"TYC",25.28000069,-.278126776
"00289620",2008m11,83976,"ANF",19.32999992,-.326484799
"02209S10",2008m11,13901,"MO",16.07999992,-.162063599
"02581610",2008m11,59176,"AXP",23.30999947,-.152363658
"03060R10",2008m11,75858,"ACF",7.349999905,.254266173
"05969A10",2008m11,90490,"TBBK",3.119999886,-.165775433
"06050510",2008m11,59408,"BAC",16.25,-.327678949
"08467010",2008m11,17778,"BRK",104000,-.09948913
"08467020",2008m11,83443,"BRK",3499,-.088802084
"09367110",2008m11,49373,"HRB",19.12999916,-.029918874
"17290810",2008m11,23660,"CTAS",24.02000046,.013502097
"17296710",2008m11,70519,"C",8.289999962,-.392673969
"18905410",2008m11,46578,"CLX",59.15999985,-.02713372
"19121610",2008m11,11308,"KO",46.86999893,.072401211
"20030N20",2008m11,89565,"CMCSK",16.77000046,.087548666
"20825C10",2008m11,13928,"COP",52.52000046,.009805848
"24702R10",2008m11,11081,"DELL",11.17000008,-.084426209
"25468710",2008m11,26403,"DIS",22.52000046,-.130837485
"25470M10",2008m11,81696,"DISH",11.07999992,-.296060979
"27864210",2008m11,86356,"EBAY",13.13000011,-.140144095
"29442910",2008m11,52476,"EFX",25.45000076,-.022622667
"30231G10",2008m11,11850,"XOM",80.15000153,.086751193
"36092110",2008m11,77855,"FBN",3.25999999,-.427065045
"36473010",2008m11,47941,"GCI",8.710000038,-.208181813
"43707610",2008m11,66181,"HD",23.11000061,-.020347586
"46069010",2008m11,53065,"IPG",4.090000153,-.211946025
"47816010",2008m11,22111,"JNJ",58.58000183,-.037495896
"50075N10",2008m11,89006,"KFT",27.20999908,-.067512035
"51384710",2008m11,48523,"LANC",30.14999962,-.04407106
"52728810",2008m11,20415,"LUK",19.54999924,-.271609575
"53071M10",2008m11,91277,"LINTA",2.630000114,-.461065561
"53071M30",2008m11,91275,"LCAPA",3.309999943,-.51395005
"53071M50",2008m11,92590,"LMDIA",11.86999989,-.262732953
"54866110",2008m11,61399,"LOW",20.65999985,-.047926307
"55284810",2008m11,76804,"MTG",2.720000029,-.29896909
"57053510",2008m11,10933,"MKL",308,-.122106932
"59018810",2008m11,52919,"MER",13.22000027,-.270037651
"59491810",2008m11,10107,"MSFT",20.21999931,-.088669978
"65248E10",2008m11,90441,"NWS",7.900000095,-.257518798
"70432610",2008m11,61621,"PAYX",28.26000023,-.009810816
"70788510",2008m11,91305,"PWE",14.57999992,-.168557137
"71344810",2008m11,13856,"PEP",56.70000076,-.0054376
"71708110",2008m11,21936,"PFE",16.43000031,-.054206599
"71817210",2008m11,92602,"PM",42.15999985,-.030135756
"74271810",2008m11,18163,"PG",64.34999847,-.002943949
"76119520",2008m11,66617,"REXI",4.199999809,-.257391334
"78442P10",2008m11,66325,"SLM",9.210000038,-.136832237
"85206110",2008m11,39087,"S",2.789999962,-.108626246
"87254010",2008m11,40539,"TJX",22.81999969,-.143124089
"89102710",2008m11,62308,"TMK",36.15000153,-.134546295
"90297330",2008m11,66157,"USB",26.97999954,-.094934583
"90329340",2008m11,79244,"USG",9.449999809,-.362348169
"91131210",2008m11,87447,"UPS",57.59999847,.099848427
"91324P10",2008m11,92655,"UNH",21.01000023,-.114622816
"92553P10",2008m11,91066,"VIA",17.57999992,-.180419609
"92553P20",2008m11,91063,"VIA",15.92000008,-.2126607
"93114210",2008m11,55976,"WMT",55.88000107,.00125425
"93142210",2008m11,19502,"WAG",24.73999977,-.023860933
"94973V10",2008m11,89179,"WLP",35.59999847,-.084126592
"94974610",2008m11,38703,"WFC",28.88999939,-.141556531
"95081710",2008m11,38906,"WSC",297,-.098806001
"95980210",2008m11,91461,"WU",13.27000046,-.130406275
"96990410",2008m11,83011,"WSM",7.010000229,-.153381586
"97717W83",2008m11,91340,"DFJ",35.54999924,.039169841
"G2552X10",2008m11,92156,"COV",36.84999847,-.1679838
"G9143X20",2008m11,45356,"TYC",20.89999962,-.173259526
"00289620",2008m12,83976,"ANF",23.06999969,.193481624
"02209S10",2008m12,13901,"MO",15.06000042,-.043532308
"02581610",2008m12,59176,"AXP",18.54999924,-.204204217
"03060R10",2008m12,75858,"ACF",7.639999866,.039455779
"05969A10",2008m12,90490,"TBBK",3.75,.201923117
"06050510",2008m12,59408,"BAC",14.07999992,-.11384616
"08467010",2008m12,17778,"BRK",96600,-.071153849
"08467020",2008m12,83443,"BRK",3214,-.081451841
"09367110",2008m12,49373,"HRB",22.71999931,.195504457
"17290810",2008m12,23660,"CTAS",23.22999954,-.032889295
"17296710",2008m12,70519,"C",6.710000038,-.190591067
"18905410",2008m12,46578,"CLX",55.56000137,-.060851902
"19121610",2008m12,11308,"KO",45.27000046,-.034136944
"20030N20",2008m12,89565,"CMCSK",16.14999962,-.036970831
"20825C10",2008m12,13928,"COP",51.79999924,-.013709086
"24702R10",2008m12,11081,"DELL",10.23999977,-.083258756
"25468710",2008m12,26403,"DIS",22.69000053,.023090588
"25470M10",2008m12,81696,"DISH",11.09000015,.000902548
"27864210",2008m12,86356,"EBAY",13.96000004,.063214004
"29442910",2008m12,52476,"EFX",26.52000046,.042043209
"30231G10",2008m12,11850,"XOM",79.83000183,-.00399251
"36092110",2008m12,77855,"FBN",2.210000038,-.322085887
"36473010",2008m12,47941,"GCI",8,-.035591278
"43707610",2008m12,66181,"HD",23.02000046,.00584162
"46069010",2008m12,53065,"IPG",3.960000038,-.03178487
"47816010",2008m12,22111,"JNJ",59.83000183,.02133834
"50075N10",2008m12,89006,"KFT",26.85000038,-.002572536
"51384710",2008m12,48523,"LANC",34.29999924,.147097826
"52728810",2008m12,20415,"LUK",19.79999924,.012787724
"53071M10",2008m12,91277,"LINTA",3.119999886,.186311692
"53071M30",2008m12,91275,"LCAPA",4.710000038,.422960758
"53071M50",2008m12,92590,"LMDIA",17.47999954,.47262004
"54866110",2008m12,61399,"LOW",21.52000046,.04162636
"55284810",2008m12,76804,"MTG",3.480000019,.279411763
"57053510",2008m12,10933,"MKL",299,-.029220778
"59018810",2008m12,52919,"MER",11.64000034,-.119515873
"59491810",2008m12,10107,"MSFT",19.44000053,-.038575608
"65248E10",2008m12,90441,"NWSA",9.090000153,.150632918
"70432610",2008m12,61621,"PAYX",26.28000069,-.07006368
"70788510",2008m12,91305,"PWE",11.11999989,-.218211249
"71344810",2008m12,13856,"PEP",54.77000046,-.026543215
"71708110",2008m12,21936,"PFE",17.70999908,.077906191
"71817210",2008m12,92602,"PM",43.50999832,.044829186
"74271810",2008m12,18163,"PG",61.81999969,-.039316222
"76119520",2008m12,66617,"REXI",4,-.047619004
"78442P10",2008m12,66325,"SLM",8.899999619,-.033659112
"85206110",2008m12,39087,"S",1.830000043,-.344085991
"87254010",2008m12,40539,"TJX",20.56999969,-.09859772
"89102710",2008m12,62308,"TMK",44.70000076,.240387246
"90297330",2008m12,66157,"USB",25.01000023,-.057264615
"90329340",2008m12,79244,"USG",8.039999962,-.14920634
"91131210",2008m12,87447,"UPS",55.15999985,-.042361088
"91324P10",2008m12,92655,"UNH",26.60000038,.26606378
"92553P10",2008m12,91066,"VIA",20.12000084,.144482419
"92553P20",2008m12,91063,"VIA",19.05999947,.197236136
"93114210",2008m12,55976,"WMT",56.06000137,.007471372
"93142210",2008m12,19502,"WAG",24.67000008,-.002829414
"94973V10",2008m12,89179,"WLP",42.13000107,.183427051
"94974610",2008m12,38703,"WFC",29.47999954,.020422297
"95081710",2008m12,38906,"WSC",287.8999939,-.030639751
"95980210",2008m12,91461,"WU",14.34000015,.083647296
"96990410",2008m12,83011,"WSM",7.860000134,.121255331
"97717W83",2008m12,91340,"DFJ",38.70000076,.101423956
"G2552X10",2008m12,92156,"COV",36.24000168,-.01655351
"G9143X20",2008m12,45356,"TYC",21.60000038,.04306224
"00289620",2009m1,83976,"ANF",17.85000038,-.226267859
"02209S10",2009m1,13901,"MO",16.54000092,.098273605
"02581610",2009m1,59176,"AXP",16.72999954,-.088409692
"03060R10",2009m1,75858,"ACF",4.710000038,-.383507848
"05969A10",2009m1,90490,"TBBK",3.089999914,-.176000029
"06050510",2009m1,59408,"BAC",6.579999924,-.532670438
"06738E20",2009m1,69761,"BCS",5.710000038,-.417346954
"08467010",2009m1,17778,"BRK",89502,-.073478259
"08467020",2009m1,83443,"BRK",2989,-.070006222
"09367110",2009m1,49373,"HRB",20.72999954,-.08758802
"17290810",2009m1,23660,"CTAS",22.75,-.020662917
"18905410",2009m1,46578,"CLX",50.15000153,-.089092866
"19121610",2009m1,11308,"KO",42.72000122,-.056328677
"20030N20",2009m1,89565,"CMCSK",13.88000011,-.136687279
"20825C10",2009m1,13928,"COP",47.52999878,-.082432441
"24702R10",2009m1,11081,"DELL",9.5,-.072265603
"25468710",2009m1,26403,"DIS",20.68000031,-.088585287
"25470M10",2009m1,81696,"DISH",12.84000015,.15779981
"27864210",2009m1,86356,"EBAY",12.02000046,-.138968453
"29442910",2009m1,52476,"EFX",24.71999931,-.067873344
"30231G10",2009m1,11850,"XOM",76.48000336,-.041964155
"36092110",2009m1,77855,"FBN",2.049999952,-.07239823
"36473010",2009m1,47941,"GCI",5.769999981,-.278750002
"43707610",2009m1,66181,"HD",21.53000069,-.064726315
"46069010",2009m1,53065,"IPG",3.329999924,-.159090936
"47816010",2009m1,22111,"JNJ",57.68999863,-.035768062
"50075N10",2009m1,89006,"KFT",28.04999924,.044692695
"51384710",2009m1,48523,"LANC",36.40999985,.061516054
"52728810",2009m1,20415,"LUK",15.92000008,-.195959568
"53071M10",2009m1,91277,"LINTA",3.140000105,.006410327
"53071M30",2009m1,91275,"LCAPA",5.489999771,.165605038
"53071M50",2009m1,92590,"LMDIA",18.35000038,.049771216
"54866110",2009m1,61399,"LOW",18.27000046,-.147072494
"55284810",2009m1,76804,"MTG",2.75999999,-.206896558
"57053510",2009m1,10933,"MKL",270.0299988,-.096889637
"59491810",2009m1,10107,"MSFT",17.10000038,-.120370373
"65248E10",2009m1,90441,"NWSA",6.389999866,-.297029734
"65248E20",2009m1,90442,"NWS",7.239999771,-.244258896
"70432610",2009m1,61621,"PAYX",24.29000092,-.063926928
"70788510",2009m1,91305,"PWE",11.30000019,.03308636
"71344810",2009m1,13856,"PEP",50.22999954,-.082892112
"71708110",2009m1,21936,"PFE",14.57999992,-.176736265
"71817210",2009m1,92602,"PM",37.15000153,-.146173224
"74271810",2009m1,18163,"PG",54.5,-.111937881
"76119520",2009m1,66617,"REXI",4.079999924,.019999981
"85206110",2009m1,39087,"S",2.430000067,.327868849
"87254010",2009m1,40539,"TJX",19.42000008,-.055906642
"90297330",2009m1,66157,"USB",14.84000015,-.406637341
"90329340",2009m1,79244,"USG",6.510000229,-.190298468
"91131210",2009m1,87447,"UPS",42.49000168,-.229695395
"91324P10",2009m1,92655,"UNH",28.32999992,.065037578
"92553P10",2009m1,91066,"VIA",16.27000046,-.191351905
"92553P20",2009m1,91063,"VIA",14.75,-.226127997
"93142210",2009m1,19502,"WAG",27.40999985,.111066066
"94973V10",2009m1,89179,"WLP",41.45000076,-.016140524
"94974610",2009m1,38703,"WFC",18.89999962,-.358887374
"95081710",2009m1,38906,"WSC",301.6099854,.047620673
"95980210",2009m1,91461,"WU",13.65999985,-.047419824
"96990410",2009m1,83011,"WSM",7.920000076,.022900755
"97717W83",2009m1,91340,"DFJ",34.61000061,-.105684757
"G2552X10",2009m1,92156,"COV",38.34000015,.057946976
"00289620",2009m2,83976,"ANF",21.98999977,.24173665
"02209S10",2009m2,13901,"MO",15.43999958,-.066505522
"02581610",2009m2,59176,"AXP",12.06000042,-.279139221
"03060R10",2009m2,75858,"ACF",3.849999905,-.182590261
"05969A10",2009m2,90490,"TBBK",2.869999886,-.07119742
"06050510",2009m2,59408,"BAC",3.950000048,-.399696022
"06738E20",2009m2,69761,"BCS",5.139999866,-.099824898
"08467010",2009m2,17778,"BRK",78600,-.121807337
"08467020",2009m2,83443,"BRK",2564,-.142188028
"09367110",2009m2,49373,"HRB",19.10000038,-.078629963
"17290810",2009m2,23660,"CTAS",20.29000092,-.087472491
"18905410",2009m2,46578,"CLX",48.59999847,-.030907338
"19121610",2009m2,11308,"KO",40.84999847,-.043773472
"20030N20",2009m2,89565,"CMCSK",12.14999962,-.124639802
"20825C10",2009m2,13928,"COP",37.34999847,-.204292044
"24702R10",2009m2,11081,"DELL",8.529999733,-.10210529
"25468710",2009m2,26403,"DIS",16.77000046,-.189071551
"25470M10",2009m2,81696,"DISH",11.25,-.123831786
"27864210",2009m2,86356,"EBAY",10.86999989,-.095673919
"29442910",2009m2,52476,"EFX",21.5,-.128640756
"30231G10",2009m2,11850,"XOM",67.90000153,-.106956087
"36092110",2009m2,77855,"FBN",1.360000014,-.336585343
"36473010",2009m2,47941,"GCI",3.24000001,-.438474864
"43707610",2009m2,66181,"HD",20.88999939,-.029726023
"46069010",2009m2,53065,"IPG",3.809999943,.144144148
"47816010",2009m2,22111,"JNJ",50,-.125324994
"50075N10",2009m2,89006,"KFT",22.78000069,-.187878743
"51384710",2009m2,48523,"LANC",38.88000107,.067838542
"52728810",2009m2,20415,"LUK",14.63000011,-.081030145
"53071M10",2009m2,91277,"LINTA",3.24000001,.031847101
"53071M30",2009m2,91275,"LCAPA",5.139999866,-.063752264
"53071M50",2009m2,92590,"LMDIA",17.31999969,-.056130826
"54866110",2009m2,61399,"LOW",15.84000015,-.133004934
"55284810",2009m2,76804,"MTG",2.279999971,-.173913047
"57053510",2009m2,10933,"MKL",265.8099976,-.015627898
"59491810",2009m2,10107,"MSFT",16.14999962,-.047953259
"65248E10",2009m2,90441,"NWSA",5.559999943,-.129890442
"65248E20",2009m2,90442,"NWS",6.260000229,-.135359064
"70432610",2009m2,61621,"PAYX",22.05999947,-.091807388
